Driver,Team,Year,Race,SessionType,LapNumber,Stint,Compound,TyreLife,CumulativeTireWear,LapTime_sec,TrackStatus,Position,IsPersonalBest,FuelEffectProxy,LapProgress,AvgSectorTime,Speed_mean,Speed_max,Throttle_mean,Brake_mean,DRS_activations,Gear_mean,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
HAM,Mercedes,2023,Monaco,R,31,1.0,MEDIUM,31.0,961.0,95.467,1,8.0,False,0.6025641025641026,0.3974358974358974,31.822333333333333,123.43561643835616,283.0,45.24109589041096,0.28493150684931506,0,3.304109589041096,25.6,38.4,40.0,1013.4,False,110,1.0
TSU,AlphaTauri,2023,Monaco,R,31,1.0,MEDIUM,31.0,961.0,78.463,1,9.0,False,0.6025641025641026,0.3974358974358974,26.15433333333333,147.59866220735785,279.0,45.76254180602007,0.2608695652173913,0,3.3979933110367893,25.6,38.4,40.0,1013.4,False,110,1.0
NOR,McLaren,2023,Monaco,R,31,1.0,MEDIUM,31.0,961.0,78.454,1,10.0,True,0.6025641025641026,0.3974358974358974,26.15133333333333,148.45847176079735,285.0,45.51827242524917,0.25249169435215946,0,3.5083056478405314,25.6,38.4,40.0,1013.4,False,110,1.0
PIA,McLaren,2023,Monaco,R,31,1.0,HARD,31.0,961.0,78.115,1,11.0,True,0.6025641025641026,0.3974358974358974,26.03833333333333,150.2046204620462,282.0,46.20792079207921,0.24752475247524752,0,3.636963696369637,25.6,38.4,40.0,1013.5,False,137,1.0
DEV,AlphaTauri,2023,Monaco,R,31,1.0,MEDIUM,31.0,961.0,79.067,1,12.0,False,0.6025641025641026,0.3974358974358974,26.355666666666668,150.80519480519482,281.0,46.88961038961039,0.262987012987013,0,3.561688311688312,25.6,38.4,40.0,1013.5,False,137,1.0
BOT,Alfa Romeo,2023,Monaco,R,31,1.0,HARD,31.0,961.0,79.021,1,13.0,False,0.6025641025641026,0.3974358974358974,26.340333333333334,150.80456026058633,284.0,47.75244299674267,0.30618892508143325,376,3.8403908794788273,25.6,38.4,40.0,1013.5,False,137,1.0
MAG,Haas F1 Team,2023,Monaco,R,31,1.0,HARD,31.0,961.0,79.276,1,14.0,False,0.6025641025641026,0.3974358974358974,26.42533333333333,149.28896103896105,287.0,46.756493506493506,0.30844155844155846,358,3.857142857142857,25.6,38.4,40.0,1013.5,False,137,1.0
VER,Red Bull Racing,2023,Monaco,R,32,1.0,MEDIUM,32.0,1024.0,78.816,1,1.0,False,0.5897435897435898,0.41025641025641024,26.272000000000002,151.39935064935065,271.0,45.8051948051948,0.2792207792207792,0,3.6720779220779223,25.6,38.4,40.0,1013.5,False,137,1.0
PER,Red Bull Racing,2023,Monaco,R,31,2.0,HARD,30.0,900.0,79.292,1,15.0,False,0.6025641025641026,0.3974358974358974,26.430666666666667,148.98701298701297,282.0,43.77597402597402,0.2987012987012987,358,3.5844155844155843,25.6,38.4,40.0,1013.5,False,137,1.0
STR,Aston Martin,2023,Monaco,R,31,1.0,HARD,32.0,1024.0,81.753,1,16.0,False,0.6025641025641026,0.3974358974358974,27.251,143.9968253968254,275.0,37.453968253968256,0.3047619047619048,310,3.7968253968253967,25.6,38.4,40.0,1013.5,False,137,1.0
HUL,Haas F1 Team,2023,Monaco,R,31,2.0,HARD,30.0,900.0,79.756,1,17.0,False,0.6025641025641026,0.3974358974358974,26.585333333333335,148.36569579288025,287.0,45.48867313915858,0.30097087378640774,356,3.72168284789644,25.6,38.4,40.0,1013.5,False,137,1.0
ZHO,Alfa Romeo,2023,Monaco,R,31,2.0,HARD,30.0,900.0,79.192,1,18.0,False,0.6025641025641026,0.3974358974358974,26.397333333333332,149.9738562091503,285.0,45.666666666666664,0.2973856209150327,0,3.7222222222222223,25.6,38.4,40.0,1013.5,False,137,1.0
ALB,Williams,2023,Monaco,R,31,2.0,HARD,13.0,169.0,79.152,1,19.0,False,0.6025641025641026,0.3974358974358974,26.384,149.42295081967214,288.0,41.51803278688524,0.31475409836065577,334,3.822950819672131,25.6,38.4,40.0,1013.5,False,137,1.0
ALO,Aston Martin,2023,Monaco,R,32,1.0,HARD,33.0,1089.0,77.637,1,2.0,False,0.5897435897435898,0.41025641025641024,25.879,150.83389830508474,288.0,46.172881355932205,0.30847457627118646,0,3.76271186440678,25.6,38.4,40.0,1013.5,False,137,1.0
SAI,Ferrari,2023,Monaco,R,32,1.0,HARD,32.0,1024.0,77.18,1,3.0,False,0.5897435897435898,0.41025641025641024,25.72666666666667,152.02105263157895,286.0,51.47017543859649,0.312280701754386,0,3.863157894736842,25.6,38.4,40.0,1013.5,False,137,1.0
LEC,Ferrari,2023,Monaco,R,32,1.0,HARD,32.0,1024.0,77.282,1,4.0,False,0.5897435897435898,0.41025641025641024,25.760666666666665,151.91166077738515,287.0,52.628975265017665,0.2862190812720848,0,3.7420494699646643,25.6,38.4,40.0,1013.5,False,137,1.0
GAS,Alpine,2023,Monaco,R,32,1.0,HARD,32.0,1024.0,77.384,1,5.0,False,0.5897435897435898,0.41025641025641024,25.794666666666668,154.18727915194347,284.0,48.003533568904594,0.27208480565371024,0,3.558303886925795,25.6,38.4,40.0,1013.5,False,137,1.0
RUS,Mercedes,2023,Monaco,R,32,1.0,HARD,32.0,1024.0,77.474,1,6.0,False,0.5897435897435898,0.41025641025641024,25.82466666666667,154.4558303886926,282.0,47.82332155477032,0.26855123674911663,0,3.8091872791519434,25.6,38.4,40.0,1013.5,False,137,1.0
SAR,Williams,2023,Monaco,R,31,3.0,SOFT,8.0,64.0,77.493,1,20.0,False,0.6025641025641026,0.3974358974358974,25.831,150.3992932862191,281.0,44.187279151943464,0.26855123674911663,0,3.7491166077738516,25.6,38.4,40.0,1013.5,False,137,1.0
OCO,Alpine,2023,Monaco,R,32,1.0,MEDIUM,32.0,1024.0,94.668,1,7.0,False,0.5897435897435898,0.41025641025641024,31.556,124.20689655172414,281.0,50.59770114942529,0.3160919540229885,0,2.9022988505747125,25.6,38.4,40.0,1013.5,False,137,1.0
HAM,Mercedes,2023,Monaco,R,32,2.0,HARD,1.0,1.0,78.165,1,8.0,False,0.5897435897435898,0.41025641025641024,26.054999999999996,150.92605633802816,284.0,54.95422535211268,0.27816901408450706,0,3.676056338028169,25.6,38.4,40.0,1013.4,False,156,1.0
TSU,AlphaTauri,2023,Monaco,R,32,1.0,MEDIUM,32.0,1024.0,78.519,1,9.0,False,0.5897435897435898,0.41025641025641024,26.173000000000002,151.7137809187279,280.0,47.11660777385159,0.2508833922261484,0,3.5159010600706715,25.6,38.4,40.0,1013.4,False,156,1.0
NOR,McLaren,2023,Monaco,R,32,1.0,MEDIUM,32.0,1024.0,77.914,1,10.0,True,0.5897435897435898,0.41025641025641024,25.971333333333334,154.46785714285716,285.0,48.99285714285714,0.2392857142857143,0,3.6214285714285714,25.6,38.4,40.0,1013.4,False,156,1.0
PIA,McLaren,2023,Monaco,R,32,1.0,HARD,32.0,1024.0,78.39,1,11.0,False,0.5897435897435898,0.41025641025641024,26.13,152.15,280.0,45.6,0.28214285714285714,0,3.6857142857142855,25.6,38.4,40.0,1013.4,False,156,1.0
DEV,AlphaTauri,2023,Monaco,R,32,1.0,MEDIUM,32.0,1024.0,78.941,1,12.0,False,0.5897435897435898,0.41025641025641024,26.313666666666666,150.29078014184398,278.0,46.847517730496456,0.26595744680851063,0,3.5709219858156027,25.6,38.4,40.0,1013.4,False,156,1.0
BOT,Alfa Romeo,2023,Monaco,R,32,1.0,HARD,32.0,1024.0,79.47,1,13.0,False,0.5897435897435898,0.41025641025641024,26.49,150.33684210526314,284.0,46.69122807017544,0.32280701754385965,48,3.83859649122807,25.6,38.4,40.0,1013.4,False,156,1.0
VER,Red Bull Racing,2023,Monaco,R,33,1.0,MEDIUM,33.0,1089.0,78.946,1,1.0,False,0.5769230769230769,0.4230769230769231,26.31533333333333,149.91103202846975,273.0,46.12811387900356,0.27402135231316727,0,3.622775800711744,25.6,38.4,40.0,1013.4,False,156,1.0
MAG,Haas F1 Team,2023,Monaco,R,32,1.0,HARD,32.0,1024.0,81.543,1,14.0,False,0.5897435897435898,0.41025641025641024,27.181,144.50342465753425,288.0,45.03767123287671,0.3013698630136986,366,3.8493150684931505,25.6,38.4,40.0,1013.4,False,156,1.0
PER,Red Bull Racing,2023,Monaco,R,32,2.0,HARD,31.0,961.0,79.607,1,15.0,False,0.5897435897435898,0.41025641025641024,26.535666666666668,147.8280701754386,287.0,46.112280701754386,0.28771929824561404,352,3.5719298245614035,25.6,38.4,40.0,1013.4,False,156,1.0
STR,Aston Martin,2023,Monaco,R,32,1.0,HARD,33.0,1089.0,79.387,1,16.0,False,0.5897435897435898,0.41025641025641024,26.462333333333333,147.78947368421052,282.0,44.52280701754386,0.2982456140350877,364,3.8842105263157896,25.6,38.4,40.0,1013.4,False,156,1.0
HUL,Haas F1 Team,2023,Monaco,R,32,2.0,HARD,31.0,961.0,79.708,1,17.0,False,0.5897435897435898,0.41025641025641024,26.569333333333333,145.97552447552448,288.0,44.17482517482517,0.3181818181818182,352,3.625874125874126,25.6,38.4,40.0,1013.4,False,156,1.0
ZHO,Alfa Romeo,2023,Monaco,R,32,2.0,HARD,31.0,961.0,79.626,1,18.0,False,0.5897435897435898,0.41025641025641024,26.542,146.2027972027972,287.0,45.62237762237762,0.3041958041958042,308,3.6433566433566433,25.6,38.4,40.0,1013.4,False,156,1.0
ALB,Williams,2023,Monaco,R,32,2.0,HARD,14.0,196.0,79.589,1,19.0,False,0.5897435897435898,0.41025641025641024,26.529666666666667,146.1013986013986,286.0,39.48251748251748,0.34615384615384615,344,3.7447552447552446,25.6,38.4,40.0,1013.4,False,156,1.0
ALO,Aston Martin,2023,Monaco,R,33,1.0,HARD,34.0,1156.0,77.816,1,2.0,False,0.5769230769230769,0.4230769230769231,25.938666666666666,151.61267605633802,289.0,47.721830985915496,0.2711267605633803,0,3.788732394366197,25.6,38.4,40.0,1013.4,False,156,1.0
LEC,Ferrari,2023,Monaco,R,33,1.0,HARD,33.0,1089.0,77.163,1,3.0,False,0.5769230769230769,0.4230769230769231,25.721000000000004,152.39236111111111,287.0,52.892361111111114,0.2847222222222222,0,3.75,25.5,38.4,41.0,1013.5,False,147,1.2
GAS,Alpine,2023,Monaco,R,33,1.0,HARD,33.0,1089.0,77.45,1,4.0,False,0.5769230769230769,0.4230769230769231,25.816666666666666,154.80756013745705,284.0,49.27491408934708,0.2611683848797251,0,3.542955326460481,25.5,38.4,41.0,1013.5,False,147,1.2
RUS,Mercedes,2023,Monaco,R,33,1.0,HARD,33.0,1089.0,77.556,1,5.0,False,0.5769230769230769,0.4230769230769231,25.852000000000004,151.93835616438355,283.0,48.28767123287671,0.2602739726027397,0,3.8116438356164384,25.5,38.4,41.0,1013.5,False,147,1.2
SAR,Williams,2023,Monaco,R,32,3.0,SOFT,9.0,81.0,77.302,1,20.0,True,0.5897435897435898,0.41025641025641024,25.767333333333337,152.01027397260273,283.0,46.22260273972603,0.2636986301369863,0,3.787671232876712,25.5,38.4,41.0,1013.5,False,147,1.2
SAI,Ferrari,2023,Monaco,R,33,1.0,HARD,33.0,1089.0,93.612,1,6.0,False,0.5769230769230769,0.4230769230769231,31.203999999999997,124.85714285714286,283.0,52.34285714285714,0.30857142857142855,0,3.18,25.5,38.4,41.0,1013.5,False,147,1.2
OCO,Alpine,2023,Monaco,R,33,2.0,HARD,1.0,1.0,79.289,1,7.0,False,0.5769230769230769,0.4230769230769231,26.429666666666666,148.93311036789297,282.0,51.2876254180602,0.34448160535117056,0,3.4816053511705687,25.5,38.4,41.0,1013.5,False,147,1.2
HAM,Mercedes,2023,Monaco,R,33,2.0,HARD,2.0,4.0,75.65,1,8.0,True,0.5769230769230769,0.4230769230769231,25.216666666666665,155.98245614035088,287.0,54.56842105263158,0.2771929824561403,0,3.9649122807017543,25.5,38.4,41.0,1013.5,False,147,1.2
TSU,AlphaTauri,2023,Monaco,R,33,1.0,MEDIUM,33.0,1089.0,78.457,1,9.0,False,0.5769230769230769,0.4230769230769231,26.15233333333333,149.4779661016949,277.0,46.43728813559322,0.2711864406779661,0,3.447457627118644,25.5,38.4,41.0,1013.5,False,147,1.2
NOR,McLaren,2023,Monaco,R,33,1.0,MEDIUM,33.0,1089.0,78.042,1,10.0,False,0.5769230769230769,0.4230769230769231,26.014,151.30612244897958,285.0,48.10884353741496,0.22789115646258504,0,3.5136054421768708,25.5,38.4,41.0,1013.5,False,147,1.2
PIA,McLaren,2023,Monaco,R,33,1.0,HARD,33.0,1089.0,78.259,1,11.0,False,0.5769230769230769,0.4230769230769231,26.086333333333332,153.18333333333334,283.0,46.376666666666665,0.25,0,3.7466666666666666,25.5,38.4,41.0,1013.5,False,147,1.2
DEV,AlphaTauri,2023,Monaco,R,33,1.0,MEDIUM,33.0,1089.0,79.071,1,12.0,False,0.5769230769230769,0.4230769230769231,26.357,149.64214046822744,278.0,46.836120401337794,0.2976588628762542,0,3.528428093645485,25.5,38.4,41.0,1013.5,False,147,1.2
BOT,Alfa Romeo,2023,Monaco,R,33,1.0,HARD,33.0,1089.0,78.655,1,13.0,False,0.5769230769230769,0.4230769230769231,26.218333333333334,151.2214765100671,284.0,48.66778523489933,0.3187919463087248,298,3.815436241610738,25.5,38.4,41.0,1013.5,False,147,1.2
VER,Red Bull Racing,2023,Monaco,R,34,1.0,MEDIUM,34.0,1156.0,78.044,1,1.0,False,0.5641025641025641,0.4358974358974359,26.014666666666667,150.74324324324326,273.0,47.020270270270274,0.24324324324324326,0,3.6385135135135136,25.5,38.4,41.0,1013.5,False,147,1.2
MAG,Haas F1 Team,2023,Monaco,R,33,1.0,HARD,33.0,1089.0,80.882,1,14.0,False,0.5769230769230769,0.4230769230769231,26.96066666666667,145.2843137254902,287.0,45.29738562091503,0.31699346405228757,36,3.869281045751634,25.5,38.4,41.0,1013.5,False,147,1.2
STR,Aston Martin,2023,Monaco,R,33,1.0,HARD,34.0,1156.0,80.446,1,15.0,False,0.5769230769230769,0.4230769230769231,26.81533333333333,145.9440789473684,280.0,41.36513157894737,0.24342105263157895,330,3.8848684210526314,25.5,38.4,41.0,1013.5,False,147,1.2
PER,Red Bull Racing,2023,Monaco,R,33,2.0,HARD,32.0,1024.0,82.083,1,16.0,False,0.5769230769230769,0.4230769230769231,27.361,143.32154340836013,286.0,42.07395498392283,0.3022508038585209,340,3.504823151125402,25.5,38.4,41.0,1013.5,False,147,1.2
HUL,Haas F1 Team,2023,Monaco,R,33,2.0,HARD,32.0,1024.0,81.348,1,17.0,False,0.5769230769230769,0.4230769230769231,27.116,144.86688311688312,287.0,40.675324675324674,0.31493506493506496,338,3.675324675324675,25.5,38.4,41.0,1013.5,False,147,1.2
ALO,Aston Martin,2023,Monaco,R,34,1.0,HARD,35.0,1225.0,79.297,1,2.0,False,0.5641025641025641,0.4358974358974359,26.432333333333332,149.2718120805369,287.0,44.83892617449664,0.2986577181208054,302,3.7818791946308723,25.5,38.4,41.0,1013.5,False,147,1.2
ZHO,Alfa Romeo,2023,Monaco,R,33,2.0,HARD,32.0,1024.0,81.602,1,18.0,False,0.5769230769230769,0.4230769230769231,27.200666666666667,145.37540453074433,286.0,42.627831715210355,0.30097087378640774,352,3.676375404530744,25.5,37.9,41.0,1013.4,False,92,1.0
ALB,Williams,2023,Monaco,R,33,2.0,HARD,15.0,225.0,81.559,1,19.0,False,0.5769230769230769,0.4230769230769231,27.186333333333334,146.1290322580645,290.0,40.28064516129032,0.2838709677419355,346,3.670967741935484,25.5,37.9,41.0,1013.4,False,92,1.0
LEC,Ferrari,2023,Monaco,R,34,1.0,HARD,34.0,1156.0,77.461,1,3.0,False,0.5641025641025641,0.4358974358974359,25.820333333333334,150.48829431438128,284.0,52.5819397993311,0.2842809364548495,0,3.68561872909699,25.5,37.9,41.0,1013.4,False,92,1.0
GAS,Alpine,2023,Monaco,R,34,1.0,HARD,34.0,1156.0,77.207,1,4.0,False,0.5641025641025641,0.4358974358974359,25.735666666666663,152.01683501683502,283.0,50.0942760942761,0.24915824915824916,0,3.538720538720539,25.5,37.9,41.0,1013.4,False,92,1.0
RUS,Mercedes,2023,Monaco,R,34,1.0,HARD,34.0,1156.0,77.569,1,5.0,False,0.5641025641025641,0.4358974358974359,25.85633333333333,148.89830508474577,281.0,44.51186440677966,0.288135593220339,0,3.6915254237288138,25.5,37.9,41.0,1013.4,False,92,1.0
SAR,Williams,2023,Monaco,R,33,3.0,SOFT,10.0,100.0,77.344,1,20.0,False,0.5769230769230769,0.4230769230769231,25.781333333333333,150.75850340136054,283.0,45.064625850340136,0.282312925170068,0,3.7210884353741496,25.5,37.9,41.0,1013.4,False,92,1.0
OCO,Alpine,2023,Monaco,R,34,2.0,HARD,2.0,4.0,76.95,1,6.0,False,0.5641025641025641,0.4358974358974359,25.650000000000002,153.6254295532646,280.0,48.281786941580755,0.33676975945017185,0,3.6597938144329896,25.5,37.9,41.0,1013.4,False,92,1.0
SAI,Ferrari,2023,Monaco,R,34,2.0,MEDIUM,1.0,1.0,80.767,1,7.0,False,0.5641025641025641,0.4358974358974359,26.92233333333333,149.18032786885246,286.0,49.96393442622951,0.32459016393442625,0,3.724590163934426,25.5,37.9,41.0,1013.4,False,92,1.0
HAM,Mercedes,2023,Monaco,R,34,2.0,HARD,3.0,9.0,78.357,1,8.0,False,0.5641025641025641,0.4358974358974359,26.119,153.07432432432432,287.0,47.766891891891895,0.27702702702702703,0,4.037162162162162,25.5,37.9,41.0,1013.4,False,92,1.0
TSU,AlphaTauri,2023,Monaco,R,34,1.0,MEDIUM,34.0,1156.0,78.039,1,9.0,True,0.5641025641025641,0.4358974358974359,26.013,151.57575757575756,278.0,48.043771043771045,0.2558922558922559,0,3.5185185185185186,25.5,37.9,41.0,1013.4,False,92,1.0
NOR,McLaren,2023,Monaco,R,34,1.0,MEDIUM,34.0,1156.0,78.026,1,10.0,False,0.5641025641025641,0.4358974358974359,26.008666666666667,150.4814814814815,286.0,47.15488215488215,0.24242424242424243,0,3.595959595959596,25.5,37.9,41.0,1013.4,False,92,1.0
PIA,McLaren,2023,Monaco,R,34,1.0,HARD,34.0,1156.0,78.311,1,11.0,False,0.5641025641025641,0.4358974358974359,26.10366666666667,147.2135593220339,280.0,42.76949152542373,0.2576271186440678,0,3.5830508474576273,25.5,37.9,41.0,1013.4,False,92,1.0
DEV,AlphaTauri,2023,Monaco,R,34,1.0,MEDIUM,34.0,1156.0,79.328,1,12.0,False,0.5641025641025641,0.4358974358974359,26.442666666666668,151.13907284768212,281.0,47.56622516556291,0.26158940397350994,0,3.5695364238410594,25.5,37.9,41.0,1013.4,False,174,1.1
VER,Red Bull Racing,2023,Monaco,R,35,1.0,MEDIUM,35.0,1225.0,78.024,1,1.0,False,0.5512820512820513,0.44871794871794873,26.008,152.97297297297297,272.0,47.192567567567565,0.24324324324324326,0,3.6722972972972974,25.5,37.9,41.0,1013.4,False,174,1.1
BOT,Alfa Romeo,2023,Monaco,R,34,1.0,HARD,34.0,1156.0,80.226,1,13.0,False,0.5641025641025641,0.4358974358974359,26.742,149.04934210526315,280.0,47.3453947368421,0.3256578947368421,380,3.776315789473684,25.5,37.9,41.0,1013.4,False,174,1.1
MAG,Haas F1 Team,2023,Monaco,R,34,1.0,HARD,34.0,1156.0,78.747,1,14.0,False,0.5641025641025641,0.4358974358974359,26.249,149.94648829431438,285.0,47.34113712374582,0.30434782608695654,0,3.923076923076923,25.5,37.9,41.0,1013.4,False,174,1.1
STR,Aston Martin,2023,Monaco,R,34,1.0,HARD,35.0,1225.0,78.583,1,15.0,False,0.5641025641025641,0.4358974358974359,26.194333333333333,150.37123745819397,286.0,43.709030100334445,0.3110367892976589,358,4.006688963210703,25.5,37.9,41.0,1013.4,False,174,1.1
ALO,Aston Martin,2023,Monaco,R,35,1.0,HARD,36.0,1296.0,78.634,1,2.0,False,0.5512820512820513,0.44871794871794873,26.211333333333332,151.63666666666666,285.0,47.153333333333336,0.29333333333333333,60,3.8,25.5,37.9,41.0,1013.4,False,174,1.1
HUL,Haas F1 Team,2023,Monaco,R,34,2.0,HARD,33.0,1089.0,80.956,1,16.0,False,0.5641025641025641,0.4358974358974359,26.985333333333333,146.93203883495147,290.0,42.98705501618123,0.3074433656957929,350,3.7313915857605178,25.5,37.9,41.0,1013.4,False,174,1.1
ZHO,Alfa Romeo,2023,Monaco,R,34,2.0,HARD,33.0,1089.0,80.587,1,17.0,False,0.5641025641025641,0.4358974358974359,26.86233333333333,148.66233766233765,287.0,43.95454545454545,0.3344155844155844,426,3.74025974025974,25.5,37.9,41.0,1013.4,False,174,1.1
ALB,Williams,2023,Monaco,R,34,2.0,HARD,16.0,256.0,80.731,1,18.0,False,0.5641025641025641,0.4358974358974359,26.91033333333333,148.1038961038961,288.0,40.353896103896105,0.31493506493506496,392,3.8181818181818183,25.5,37.9,41.0,1013.4,False,174,1.1
LEC,Ferrari,2023,Monaco,R,35,1.0,HARD,35.0,1225.0,77.467,1,3.0,False,0.5512820512820513,0.44871794871794873,25.822333333333333,151.35051546391753,286.0,53.99312714776632,0.27491408934707906,0,3.7079037800687287,25.5,37.9,41.0,1013.4,False,174,1.1
GAS,Alpine,2023,Monaco,R,35,1.0,HARD,35.0,1225.0,77.421,1,4.0,False,0.5512820512820513,0.44871794871794873,25.807000000000002,149.6426116838488,282.0,49.04123711340206,0.2611683848797251,0,3.4329896907216493,25.5,37.9,41.0,1013.4,False,174,1.1
RUS,Mercedes,2023,Monaco,R,35,1.0,HARD,35.0,1225.0,77.568,1,5.0,False,0.5512820512820513,0.44871794871794873,25.855999999999998,151.62925170068027,283.0,45.30612244897959,0.3163265306122449,0,3.802721088435374,25.5,37.9,41.0,1013.4,False,174,1.1
PER,Red Bull Racing,2023,Monaco,R,34,2.0,HARD,33.0,1089.0,106.451,1,19.0,False,0.5641025641025641,0.4358974358974359,35.48366666666667,109.44827586206897,277.0,41.79556650246305,0.3522167487684729,8,2.731527093596059,25.5,37.9,41.0,1013.4,False,174,1.1
SAR,Williams,2023,Monaco,R,34,3.0,SOFT,11.0,121.0,77.666,1,20.0,False,0.5641025641025641,0.4358974358974359,25.888666666666666,150.39322033898304,285.0,44.85084745762712,0.27796610169491526,0,3.7288135593220337,25.5,37.9,41.0,1013.4,False,174,1.1
OCO,Alpine,2023,Monaco,R,35,2.0,HARD,3.0,9.0,77.095,1,6.0,False,0.5512820512820513,0.44871794871794873,25.698333333333334,152.38698630136986,282.0,47.167808219178085,0.3458904109589041,0,3.6472602739726026,25.5,37.9,41.0,1013.4,False,174,1.1
SAI,Ferrari,2023,Monaco,R,35,2.0,MEDIUM,2.0,4.0,76.628,1,7.0,True,0.5512820512820513,0.44871794871794873,25.542666666666666,154.34827586206896,287.0,50.00344827586207,0.3275862068965517,0,3.8241379310344827,25.5,37.9,41.0,1013.4,False,174,1.1
HAM,Mercedes,2023,Monaco,R,35,2.0,HARD,4.0,16.0,77.159,1,8.0,False,0.5512820512820513,0.44871794871794873,25.719666666666665,155.79661016949152,286.0,48.57627118644068,0.29152542372881357,0,4.2,25.5,37.9,41.0,1013.4,False,174,1.1
TSU,AlphaTauri,2023,Monaco,R,35,1.0,MEDIUM,35.0,1225.0,77.75,1,9.0,True,0.5512820512820513,0.44871794871794873,25.916666666666668,149.42372881355934,278.0,47.07796610169491,0.2745762711864407,0,3.4440677966101694,25.4,37.9,41.0,1013.4,False,154,1.6
NOR,McLaren,2023,Monaco,R,35,1.0,MEDIUM,35.0,1225.0,78.192,1,10.0,False,0.5512820512820513,0.44871794871794873,26.064000000000004,150.6208053691275,285.0,46.77852348993289,0.2483221476510067,0,3.5503355704697985,25.4,37.9,41.0,1013.4,False,154,1.6
PIA,McLaren,2023,Monaco,R,35,1.0,HARD,35.0,1225.0,78.328,1,11.0,False,0.5512820512820513,0.44871794871794873,26.109333333333336,149.56756756756758,282.0,44.070945945945944,0.2702702702702703,0,3.6587837837837838,25.4,37.9,41.0,1013.4,False,154,1.6
VER,Red Bull Racing,2023,Monaco,R,36,1.0,MEDIUM,36.0,1296.0,77.974,1,1.0,False,0.5384615384615384,0.46153846153846156,25.99133333333333,151.6208053691275,272.0,45.31543624161074,0.25838926174496646,0,3.640939597315436,25.4,37.9,41.0,1013.4,False,154,1.6
DEV,AlphaTauri,2023,Monaco,R,35,1.0,MEDIUM,35.0,1225.0,80.911,1,12.0,False,0.5512820512820513,0.44871794871794873,26.970333333333333,146.57792207792207,282.0,44.785714285714285,0.29545454545454547,0,3.4285714285714284,25.4,37.9,41.0,1013.4,False,154,1.6
BOT,Alfa Romeo,2023,Monaco,R,35,1.0,HARD,35.0,1225.0,79.889,1,13.0,False,0.5512820512820513,0.44871794871794873,26.629666666666665,148.1546052631579,285.0,47.26315789473684,0.3125,358,3.7796052631578947,25.4,37.9,41.0,1013.4,False,154,1.6
MAG,Haas F1 Team,2023,Monaco,R,35,1.0,HARD,35.0,1225.0,79.274,1,14.0,False,0.5512820512820513,0.44871794871794873,26.424666666666667,149.12871287128712,286.0,48.3003300330033,0.29042904290429045,0,3.8052805280528053,25.4,37.9,41.0,1013.4,False,154,1.6
ALO,Aston Martin,2023,Monaco,R,36,1.0,HARD,37.0,1369.0,77.876,1,2.0,False,0.5384615384615384,0.46153846153846156,25.95866666666667,151.5050505050505,287.0,47.878787878787875,0.29292929292929293,318,3.835016835016835,25.4,37.9,41.0,1013.4,False,154,1.6
STR,Aston Martin,2023,Monaco,R,35,1.0,HARD,36.0,1296.0,81.072,1,15.0,False,0.5512820512820513,0.44871794871794873,27.024,146.1258064516129,281.0,40.07741935483871,0.267741935483871,26,3.8838709677419354,25.4,37.9,41.0,1013.4,False,154,1.6
HUL,Haas F1 Team,2023,Monaco,R,35,2.0,HARD,34.0,1156.0,78.327,1,16.0,False,0.5512820512820513,0.44871794871794873,26.108999999999998,152.27609427609428,289.0,46.69023569023569,0.3265993265993266,36,3.750841750841751,25.4,37.9,41.0,1013.4,False,154,1.6
ZHO,Alfa Romeo,2023,Monaco,R,35,2.0,HARD,34.0,1156.0,78.586,1,17.0,False,0.5512820512820513,0.44871794871794873,26.195333333333334,151.68120805369128,289.0,47.0,0.3053691275167785,48,3.7818791946308723,25.4,37.9,41.0,1013.4,False,154,1.6
ALB,Williams,2023,Monaco,R,35,2.0,HARD,17.0,289.0,78.619,1,18.0,False,0.5512820512820513,0.44871794871794873,26.206333333333333,151.00335570469798,289.0,43.90604026845637,0.31543624161073824,350,3.8322147651006713,25.4,37.9,41.0,1013.4,False,154,1.6
LEC,Ferrari,2023,Monaco,R,36,1.0,HARD,36.0,1296.0,77.491,1,3.0,False,0.5384615384615384,0.46153846153846156,25.830333333333332,153.4508474576271,286.0,52.88813559322034,0.3016949152542373,0,3.7457627118644066,25.4,37.9,41.0,1013.4,False,154,1.6
GAS,Alpine,2023,Monaco,R,36,1.0,HARD,36.0,1296.0,77.668,1,4.0,False,0.5384615384615384,0.46153846153846156,25.88933333333333,154.88215488215488,284.0,50.69360269360269,0.26262626262626265,0,3.6094276094276094,25.4,37.9,41.0,1013.4,False,154,1.6
RUS,Mercedes,2023,Monaco,R,36,1.0,HARD,36.0,1296.0,77.111,1,5.0,True,0.5384615384615384,0.46153846153846156,25.703666666666667,153.03401360544217,282.0,47.63265306122449,0.29931972789115646,0,3.7789115646258504,25.3,37.6,41.0,1013.4,False,145,1.1
PER,Red Bull Racing,2023,Monaco,R,35,3.0,MEDIUM,2.0,4.0,79.581,1,19.0,False,0.5512820512820513,0.44871794871794873,26.526999999999997,146.7986798679868,280.0,48.63036303630363,0.26732673267326734,0,3.396039603960396,25.3,37.6,41.0,1013.4,False,145,1.1
